Id,Category
270,0
271,8
272,1
273,1
274,0
275,7
276,4
277,6
278,2
279,4
280,4
281,7
282,4
283,6
284,2
285,0
286,2
287,4
288,0
289,2
290,4
291,6
292,4
293,3
294,0
295,7
296,7
297,0
298,4
299,0
300,5
301,0
302,0
303,2
304,2
305,7
306,0
307,4
308,6
309,7
310,2
311,4
312,4
313,2
314,6
315,4
316,5
317,0
318,4
319,4
320,0
321,7
322,0
323,4
324,8
325,4
326,4
327,0
328,7
329,0
330,4
331,4
332,7
333,0
334,7
335,7
336,7
337,1
338,2
339,0
340,0
341,2
342,0
343,4
344,4
345,0
346,3
347,1
348,4
349,0
350,9
351,0
352,4
353,3
354,1
355,0
356,2
357,9
358,0
359,1
360,4
361,1
362,7
363,1
364,7
365,0
366,7
367,0
368,9
369,9
370,4
371,1
372,7
373,8
374,4
375,4
376,4
377,6
378,4
379,9
380,7
381,9
382,4
383,0
384,0
385,2
386,2
387,4
388,9
389,7
390,4
391,7
392,2
393,9
394,7
395,9
396,8
397,3
398,0
399,9
400,7
401,7
402,0
403,2
404,9
405,7
406,9
407,0
408,7
409,1
410,4
411,4
412,0
413,4
414,9
415,4
416,1
417,4
418,2
419,6
420,5
421,1
422,3
423,4
424,4
425,7
426,4
427,4
428,2
429,8
430,4
431,1
432,9
433,8
434,4
435,0
436,6
437,8
438,4
439,1
440,4
441,8
442,0
443,0
444,7
445,4
446,4
447,1
448,9
449,0
450,5
451,8
452,7
453,1
454,7
455,5
456,0
457,8
458,7
459,8
460,7
461,4
462,0
463,0
464,7
465,1
466,2
467,4
468,5
469,4
470,1
471,0
472,2
473,0
474,0
475,6
476,7
477,8
478,2
479,9
480,4
481,2
482,3
483,0
484,7
485,4
486,0
487,1
488,8
489,3
490,8
491,9
492,4
493,4
494,7
495,0
496,4
497,8
498,6
499,7
500,7
501,9
502,8
503,7
504,4
505,0
506,4
507,1
508,6
509,2
510,7
511,4
512,4
513,4
514,2
515,2
516,4
517,1
518,4
519,4
520,0
521,7
522,7
523,9
524,0
525,1
526,0
527,8
528,0
529,0
530,2
531,6
532,3
533,4
534,8
535,2
536,2
537,1
538,8
539,0
540,4
541,1
542,2
543,7
544,7
545,9
546,2
547,8
548,7
549,0
550,7
551,7
552,0
553,4
554,4
555,0
556,7
557,4
558,3
559,0
560,1
561,3
562,4
563,3
564,1
565,7
566,0
567,0
568,2
569,9
570,7
571,0
572,1
573,4
574,0
575,9
576,7
577,0
578,4
579,0
580,1
581,2
582,6
583,7
584,0
585,4
586,2
587,7
588,2
589,0
590,1
591,0
592,3
593,8
594,8
595,7
596,4
597,7
598,2
599,4
600,6
601,6
602,0
603,4
604,0
605,4
606,0
607,1
608,2
609,9
610,0
611,4
612,7
613,2
614,4
615,7
616,4
617,7
618,8
619,4
620,4
621,1
622,0
623,3
624,0
625,4
626,8
627,0
628,1
629,9
630,4
631,7
632,0
633,4
634,4
635,4
636,7
637,4
638,0
639,8
640,0
641,0
642,7
643,4
644,4
645,4
646,0
647,7
648,7
649,8
650,7
651,3
652,2
653,1
654,9
655,3
656,4
657,4
658,0
659,0
660,4
661,7
662,6
663,0
664,4
665,9
666,0
667,8
668,0
669,4
670,0
671,2
672,0
673,2
674,3
675,9
676,2
677,0
678,0
679,0
680,4
681,0
682,0
683,7
684,4
685,2
686,0
687,4
688,7
689,7
690,3
691,2
692,4
693,9
694,0
695,0
696,2
697,5
698,4
699,4
700,7
701,8
702,9
703,3
704,2
705,8
706,4
707,4
708,9
709,4
710,2
711,2
712,2
713,2
714,0
715,6
716,0
717,8
718,4
719,5
720,4
721,0
722,8
723,2
724,4
725,2
726,1
727,0
728,8
729,7
730,4
731,7
732,0
733,0
734,4
735,8
736,7
737,1
738,4
739,3
740,2
741,1
742,9
743,4
744,1
745,4
746,7
747,3
748,4
749,4
750,2
751,8
752,4
753,9
754,7
755,4
756,4
757,4
758,0
759,2
760,4
761,7
762,2
763,2
764,4
765,7
766,0
767,0
768,9
769,2
770,4
771,9
772,7
773,0
774,0
775,0
776,4
777,7
778,4
779,7
780,0
781,2
782,0
783,2
784,2
785,8
786,1
787,0
788,2
789,0
790,0
791,2
792,4
793,1
794,2
795,7
796,8
797,9
798,4
799,4
800,8
801,7
802,0
803,2
804,3
805,1
806,4
807,0
808,4
809,1
810,4
811,4
812,2
813,0
814,4
815,4
816,4
817,1
818,0
819,0
820,9
821,0
822,9
823,8
824,0
825,7
826,2
827,8
828,0
829,2
830,2
831,4
832,4
833,4
834,4
835,4
836,2
837,7
838,7
839,7
840,8
841,0
842,7
843,9
844,1
845,4
846,9
847,8
848,3
849,0
850,0
851,1
852,0
853,0
854,4
855,0
856,0
857,0
858,9
859,1
860,0
861,9
862,4
863,2
864,8
865,4
866,2
867,7
868,8
869,0
870,7
871,0
872,8
873,2
874,9
875,0
876,7
877,0
878,2
879,4
880,4
881,1
882,9
883,5
884,9
885,8
886,7
887,1
888,2
889,7
890,8
891,9
892,1
893,6
894,8
895,0
896,9
897,3
898,2
899,7
900,7
901,7
902,4
903,2
904,4
905,0
906,7
907,2
908,8
909,4
910,3
911,4
912,1
913,1
914,9
915,7
916,2
917,4
918,9
919,0
920,0
921,2
922,0
923,4
924,0
925,4
926,6
927,0
928,1
929,9
930,1
931,6
932,0
933,8
934,7
935,4
936,9
937,9
938,4
939,2
940,4
941,0
942,0
943,0
944,2
945,7
946,0
947,4
948,7
949,0
950,0
951,0
952,7
953,0
954,6
955,7
956,8
957,7
958,2
959,4
960,0
961,0
962,9
963,7
964,4
965,4
966,9
967,2
968,7
969,7
970,1
971,2
972,4
973,8
974,2
975,9
976,8
977,4
978,3
979,2
980,7
981,2
982,7
983,9
984,4
985,8
986,4
987,4
988,7
989,7
990,0
991,1
992,1
993,0
994,4
995,4
996,7
997,8
998,4
999,2
1000,4
1001,9
1002,9
1003,2
1004,3
1005,6
1006,9
1007,7
1008,5
1009,4
1010,4
1011,7
1012,8
1013,7
1014,4
1015,4
1016,0
1017,4
1018,0
1019,4
1020,0
1021,4
1022,7
1023,6
1024,4
1025,7
1026,1
1027,0
1028,4
1029,4
1030,5
1031,7
1032,9
1033,3
1034,3
1035,7
1036,4
1037,7
1038,4
1039,1
1040,0
1041,4
1042,9
1043,4
1044,4
1045,0
1046,0
1047,4
1048,4
1049,3
1050,4
1051,0
1052,4
1053,7
1054,0
1055,4
1056,1
1057,0
1058,0
1059,7
1060,3
1061,4
1062,4
1063,0
1064,7
1065,1
1066,3
1067,4
1068,0
1069,4
1070,0
1071,4
1072,1
1073,6
1074,1
1075,3
1076,4
1077,1
1078,7
1079,5
1080,6
1081,4
1082,4
1083,4
1084,4
1085,9
1086,8
1087,2
1088,3
1089,0
1090,8
1091,1
1092,0
1093,8
1094,8
1095,9
1096,8
1097,4
1098,1
1099,2
1100,1
1101,0
1102,7
1103,4
1104,4
1105,4
1106,7
1107,0
1108,8
1109,0
1110,2
1111,2
1112,4
1113,1
1114,8
1115,9
1116,6
1117,7
1118,2
1119,2
1120,4
1121,2
1122,2
1123,2
1124,7
1125,8
1126,7
1127,7
1128,7
1129,0
1130,0
1131,3
1132,0
1133,0
1134,9
1135,9
1136,4
1137,4
1138,1
1139,4
1140,9
1141,2
1142,0
1143,0
1144,9
1145,9
1146,1
1147,2
1148,3
1149,5
1150,2
1151,4
1152,0
1153,4
1154,7
1155,4
1156,8
1157,8
1158,4
1159,3
1160,4
1161,9
1162,0
1163,4
1164,4
1165,7
1166,8
1167,2
1168,4
1169,7
1170,4
1171,7
1172,0
1173,4
1174,9
1175,2
1176,4
1177,2
1178,0
1179,3
1180,0
1181,7
1182,8
1183,8
1184,7
1185,4
1186,2
1187,8
1188,2
1189,0
1190,4
1191,1
1192,9
1193,2
1194,2
1195,4
1196,3
1197,4
1198,9
1199,4
1200,4
1201,4
1202,0
1203,8
1204,0
1205,0
1206,0
1207,0
1208,7
1209,9
1210,4
1211,4
1212,7
1213,5
1214,4
1215,9
1216,7
1217,7
1218,9
1219,3
1220,4
1221,6
1222,4
1223,4
1224,8
1225,4
1226,6
1227,7
1228,0
1229,4
1230,7
1231,2
1232,8
1233,2
1234,4
1235,0
1236,0
1237,1
1238,4
1239,9
1240,4
1241,2
1242,0
1243,7
1244,7
1245,2
1246,3
1247,2
1248,1
1249,0
1250,6
1251,4
1252,0
1253,4
1254,6
1255,7
1256,9
1257,9
1258,4
1259,7
1260,9
1261,4
1262,4
1263,2
1264,7
1265,1
1266,4
1267,4
1268,5
1269,1
1270,1
1271,4
1272,7
1273,4
1274,4
1275,4
1276,7
1277,6
1278,2
1279,0
1280,3
1281,2
1282,7
1283,8
1284,2
1285,4
1286,4
1287,4
1288,4
1289,1
1290,7
1291,9
1292,4
1293,8
1294,9
1295,4
1296,1
1297,0
1298,2
1299,6
1300,8
1301,4
1302,3
1303,7
1304,4
1305,7
1306,4
1307,0
1308,0
1309,0
1310,2
1311,5
1312,2
1313,4
1314,4
1315,9
1316,4
1317,4
1318,8
1319,0
1320,2
1321,7
1322,1
1323,5
1324,0
1325,5
1326,7
1327,4
1328,2
1329,6
1330,4
1331,8
1332,5
1333,8
1334,0
1335,8
1336,4
1337,7
1338,4
1339,3
1340,1
1341,3
1342,8
1343,2
1344,4
1345,0
1346,4
1347,4
1348,0
1349,0
1350,2
1351,3
1352,4
1353,7
1354,9
1355,9
1356,3
1357,9
1358,4
1359,4
1360,4
1361,0
1362,0
1363,0
1364,8
1365,4
1366,7
1367,0
1368,1
1369,6
1370,0
1371,6
1372,6
1373,3
1374,4
1375,6
1376,6
1377,4
1378,0
1379,8
1380,6
1381,6
1382,0
1383,3
1384,4
1385,8
1386,0
1387,0
1388,4
1389,2
1390,0
1391,4
1392,9
1393,9
1394,4
1395,2
1396,2
1397,7
1398,7
1399,9
1400,4
1401,6
1402,4
1403,6
1404,0
1405,1
1406,4
1407,2
1408,7
1409,4
1410,0
1411,7
1412,4
1413,4
1414,0
1415,0
1416,2
1417,8
1418,0
1419,3
1420,1
1421,2
1422,3
1423,0
1424,7
1425,9
1426,4
1427,9
1428,9
1429,1
1430,9
1431,3
1432,3
1433,0
1434,2
1435,4
1436,2
1437,0
1438,6
1439,6
1440,3
1441,5
1442,1
1443,4
1444,1
1445,9
1446,2
1447,4
1448,2
1449,5
1450,2
1451,7
1452,0
1453,7
1454,0
1455,8
1456,0
1457,0
1458,0
1459,4
1460,4
1461,8
1462,4
1463,0
1464,4
1465,7
1466,5
1467,3
1468,6
1469,2
1470,0
1471,7
1472,9
1473,8
1474,2
1475,4
1476,6
1477,4
1478,4
1479,9
1480,2
1481,8
1482,3
1483,0
1484,2
1485,4
1486,4
1487,4
1488,0
1489,4
1490,2
1491,8
1492,0
1493,4
1494,1
1495,3
1496,0
1497,0
1498,2
1499,2
1500,4
1501,1
1502,8
1503,0
1504,1
1505,7
1506,9
1507,9
1508,9
1509,0
1510,4
1511,0
1512,3
1513,2
1514,4
1515,2
1516,4
1517,0
1518,4
1519,0
1520,4
1521,1
1522,4
1523,0
1524,2
1525,2
1526,2
1527,1
1528,3
1529,9
1530,8
1531,1
1532,4
1533,4
1534,4
1535,1
1536,0
1537,5
1538,6
1539,0
1540,7
1541,3
1542,2
1543,0
1544,7
1545,6
1546,0
1547,0
1548,4
1549,8
1550,8
1551,1
1552,2
1553,4
1554,1
1555,4
1556,7
1557,2
1558,9
1559,2
1560,3
1561,2
1562,4
1563,4
1564,6
1565,2
1566,4
1567,7
1568,7
1569,8
1570,0
1571,2
1572,8
1573,5
1574,2
1575,0
1576,8
1577,7
1578,9
1579,1
1580,2
1581,1
1582,0
1583,9
1584,0
1585,2
1586,4
1587,8
1588,8
1589,7
1590,3
1591,0
1592,2
1593,8
1594,2
1595,7
1596,4
1597,2
1598,4
1599,0
1600,7
1601,0
1602,0
1603,4
1604,5
1605,1
1606,2
1607,4
1608,5
1609,3
1610,7
1611,7
1612,2
1613,5
1614,7
1615,0
1616,3
1617,0
1618,0
1619,2
1620,4
1621,4
1622,0
1623,0
1624,5
1625,0
1626,8
1627,0
1628,0
1629,2
1630,9
1631,0
1632,7
1633,7
1634,4
1635,0
1636,4
1637,1
1638,0
1639,1
1640,6
1641,0
1642,4
1643,2
1644,4
1645,4
1646,8
1647,4
1648,4
1649,1
1650,1
1651,1
1652,4
1653,2
1654,0
1655,6
1656,2
1657,0
1658,0
1659,0
1660,4
1661,9
1662,0
1663,2
1664,3
1665,2
1666,0
1667,7
1668,4
1669,0
1670,4
1671,7
1672,4
1673,7
1674,4
1675,7
1676,8
1677,8
1678,4
1679,4
1680,8
1681,1
1682,1
1683,0
1684,1
1685,0
1686,7
1687,7
1688,0
1689,7
1690,2
1691,7
1692,2
1693,1
1694,4
1695,4
1696,0
1697,3
1698,9
1699,2
1700,4
1701,0
1702,5
1703,4
1704,4
1705,2
1706,2
1707,4
1708,9
1709,2
1710,7
1711,7
1712,4
1713,7
1714,7
1715,2
1716,2
1717,4
1718,9
1719,9
1720,0
1721,4
1722,0
1723,4
1724,0
1725,7
1726,2
1727,9
1728,3
1729,9
1730,8
1731,9
1732,9
1733,4
1734,0
1735,4
1736,9
1737,2
1738,2
1739,0
1740,0
1741,4
1742,0
1743,4
1744,4
1745,0
1746,4
1747,7
1748,0
1749,4
1750,2
1751,0
1752,7
1753,4
1754,1
1755,7
1756,7
1757,0
1758,0
1759,0
1760,9
1761,7
1762,0
1763,4
1764,0
1765,7
1766,0
1767,4
1768,7
1769,7
1770,0
1771,4
1772,4
1773,0
1774,9
1775,4
1776,7
1777,7
1778,4
1779,8
1780,4
1781,7
1782,9
1783,4
1784,4
1785,7
1786,2
1787,4
1788,7
1789,1
1790,1
1791,0
1792,1
1793,8
1794,3
1795,1
1796,7
1797,0
1798,0
1799,1
1800,7
1801,9
1802,0
1803,4
1804,1
1805,7
1806,1
1807,4
1808,3
1809,4
1810,9
1811,6
1812,0
1813,3
1814,4
1815,8
1816,4
1817,6
1818,7
1819,8
1820,3
1821,4
1822,4
1823,0
1824,8
1825,4
1826,1
1827,9
1828,2
1829,7
1830,7
1831,1
1832,8
1833,4
1834,1
1835,1
1836,4
1837,4
1838,2
1839,0
1840,2
1841,2
1842,7
1843,2
1844,0
1845,2
1846,4
1847,4
1848,5
1849,0
1850,0
1851,8
1852,4
1853,7
1854,7
1855,6
1856,1
1857,0
1858,0
1859,4
1860,4
1861,1
1862,7
1863,9
1864,2
1865,1
1866,6
1867,4
1868,0
1869,3
1870,4
1871,7
1872,0
1873,2
1874,2
1875,4
1876,0
1877,0
1878,4
1879,0
1880,0
1881,3
1882,4
1883,2
1884,2
1885,2
1886,4
1887,3
1888,4
1889,0
1890,8
1891,7
1892,7
1893,5
1894,8
1895,3
1896,3
1897,4
1898,1
1899,4
1900,1
1901,6
1902,7
1903,0
1904,6
1905,5
1906,8
1907,4
1908,8
1909,3
1910,3
1911,2
1912,4
1913,9
1914,2
1915,4
1916,9
1917,6
1918,3
1919,4
1920,4
1921,0
1922,9
1923,2
1924,9
1925,4
1926,4
1927,3
1928,0
1929,1
1930,4
1931,4
1932,3
1933,1
1934,1
1935,0
1936,7
1937,4
1938,4
1939,4
1940,6
1941,4
1942,0
1943,4
1944,9
1945,2
1946,0
1947,4
1948,8
1949,9
1950,4
1951,0
1952,4
1953,0
1954,9
1955,0
1956,1
1957,7
1958,4
1959,1
1960,3
1961,2
1962,0
1963,2
1964,6
1965,4
1966,7
1967,4
1968,4
1969,7
1970,3
1971,3
1972,7
1973,0
1974,7
1975,1
1976,1
1977,0
1978,8
1979,7
1980,4
1981,0
1982,7
1983,3
1984,4
1985,1
1986,1
1987,9
1988,9
1989,7
1990,0
1991,1
1992,4
1993,4
1994,9
1995,2
1996,4
1997,4
1998,8
1999,0
2000,2
2001,9
2002,0
2003,4
2004,2
2005,2
2006,4
2007,4
2008,3
2009,7
2010,9
2011,5
2012,2
2013,4
2014,1
2015,2
2016,2
2017,4
2018,8
2019,1
2020,4
2021,0
2022,2
2023,4
2024,0
2025,1
2026,7
2027,4
2028,8
2029,9
2030,4
2031,4
2032,4
2033,9
2034,0
2035,7
2036,0
2037,2
2038,7
2039,6
2040,4
2041,4
2042,0
2043,7
2044,4
2045,4
2046,7
2047,7
2048,0
2049,8
2050,2
2051,2
2052,2
2053,2
2054,0
2055,7
2056,9
2057,0
2058,4
2059,4
2060,1
2061,0
2062,1
2063,8
2064,1
2065,2
2066,3
2067,4
2068,0
2069,8
2070,6
2071,0
2072,7
2073,2
2074,7
2075,9
2076,4
2077,4
2078,4
2079,0
2080,6
2081,2
2082,7
2083,4
2084,8
2085,9
2086,0
2087,9
2088,4
2089,7
2090,4
2091,8
2092,1
2093,1
2094,9
2095,8
2096,4
2097,8
2098,7
2099,1
2100,4
2101,2
2102,4
2103,1
2104,0
2105,2
2106,1
2107,4
2108,0
2109,7
2110,9
2111,8
2112,4
2113,3
2114,6
2115,2
2116,9
2117,4
2118,7
2119,4
2120,8
2121,3
2122,7
2123,8
2124,0
2125,2
2126,7
2127,0
2128,8
2129,7
2130,0
2131,9
2132,7
2133,7
2134,1
2135,0
2136,7
2137,9
2138,7
2139,2
2140,9
2141,9
2142,0
2143,2
2144,7
2145,0
2146,9
2147,0
2148,4
2149,4
2150,0
2151,2
2152,4
2153,0
2154,1
2155,0
2156,7
2157,0
2158,4
2159,9
2160,7
2161,7
2162,0
2163,4
2164,3
2165,1
2166,0
2167,4
2168,4
2169,0
2170,1
2171,3
2172,1
2173,4
2174,4
2175,9
2176,4
2177,0
2178,3
2179,9
2180,7
2181,9
2182,0
2183,7
2184,4
2185,2
2186,1
2187,1
2188,8
2189,8
2190,2
2191,4
2192,0
2193,0
2194,3
2195,4
2196,9
2197,7
2198,7
2199,4
2200,4
2201,8
2202,0
2203,7
2204,7
2205,2
2206,1
2207,9
2208,0
2209,7
2210,0
2211,4
2212,3
2213,1
2214,1
2215,8
2216,9
2217,1
2218,0
2219,0
2220,2
2221,9
2222,1
2223,4
2224,4
2225,8
2226,0
2227,7
2228,1
2229,0
2230,1
2231,2
2232,7
2233,0
2234,2
2235,7
2236,0
2237,7
2238,1
2239,0
2240,9
2241,7
2242,0
2243,9
2244,4
2245,4
2246,2
2247,8
2248,7
2249,9
2250,2
2251,7
2252,4
2253,3
2254,2
2255,9
2256,0
2257,7
2258,7
2259,7
2260,0
2261,2
2262,0
2263,9
2264,9
2265,9
2266,4
2267,4
2268,3
2269,8
2270,0
2271,0
2272,4
2273,7
2274,0
2275,7
2276,3
2277,4
2278,1
2279,4
2280,1
2281,8
2282,8
2283,3
2284,9
2285,9
2286,3
2287,9
2288,0
2289,4
2290,9
2291,9
2292,8
2293,9
2294,7
2295,4
2296,7
2297,1
2298,2
2299,1
2300,7
2301,4
2302,4
2303,9
2304,7
2305,7
2306,7
2307,0
2308,0
2309,4
2310,4
2311,0
2312,0
2313,2
2314,6
2315,9
2316,4
2317,0
2318,7
2319,0
2320,7
2321,4
2322,3
2323,4
2324,0
2325,4
2326,4
2327,9
2328,4
2329,2
2330,4
2331,7
2332,3
2333,9
2334,1
2335,1
2336,0
2337,0
2338,0
2339,9
2340,1
2341,4
2342,7
2343,8
2344,3
2345,4
2346,4
2347,9
2348,0
2349,0
2350,7
2351,4
2352,2
2353,2
2354,0
2355,9
2356,7
2357,0
2358,4
2359,1
2360,6
2361,4
2362,2
2363,7
2364,0
2365,4
2366,1
2367,8
2368,4
2369,6
2370,7
2371,8
2372,0
2373,4
2374,0
2375,8
2376,0
2377,6
2378,4
2379,3
2380,1
2381,1
2382,0
2383,0
2384,2
2385,0
2386,9
2387,8
2388,1
2389,7
2390,8
2391,8
2392,4
2393,2
2394,2
2395,4
2396,2
2397,1
2398,0
2399,2
2400,4
2401,4
2402,1
2403,4
2404,4
2405,1
2406,2
2407,8
2408,0
2409,4
2410,7
2411,0
2412,9
2413,4
2414,4
2415,0
2416,4
2417,7
2418,2
2419,4
2420,4
2421,4
2422,6
2423,4
2424,1
2425,7
2426,1
2427,4
2428,4
2429,0
2430,4
2431,2
2432,0
2433,9
2434,0
2435,2
2436,6
2437,4
2438,0
2439,9
2440,7
2441,2
2442,0
2443,9
2444,4
2445,3
2446,8
2447,4
2448,0
2449,2
2450,7
2451,9
2452,4
2453,3
2454,9
2455,9
2456,4
2457,2
2458,2
2459,4
2460,4
2461,4
2462,8
2463,8
2464,0
2465,4
2466,7
2467,3
2468,3
2469,0
2470,4
2471,4
2472,2
2473,8
2474,7
2475,4
2476,0
2477,1
2478,4
2479,0
2480,0
2481,4
2482,5
2483,4
2484,4
2485,4
2486,0
2487,7
2488,3
2489,0
2490,9
2491,3
2492,0
2493,0
2494,2
2495,0
2496,1
2497,2
2498,6
2499,0
2500,3
2501,2
2502,0
2503,4
2504,8
2505,5
2506,4
2507,4
2508,2
2509,4
2510,0
2511,1
2512,4
2513,4
2514,3
2515,5
2516,0
2517,4
2518,4
2519,7
2520,7
2521,7
2522,4
2523,0
2524,0
2525,1
2526,9
2527,3
2528,4
2529,7
2530,3
2531,3
2532,8
2533,7
2534,7
2535,0
2536,4
2537,1
2538,7
2539,7
2540,6
2541,0
2542,0
2543,7
2544,2
2545,7
2546,9
2547,8
2548,9
2549,6
2550,4
2551,9
2552,4
2553,9
2554,0
2555,9
2556,4
2557,4
2558,8
2559,4
2560,1
2561,4
2562,9
2563,3
2564,8
2565,8
2566,0
2567,3
2568,4
2569,7
2570,9
2571,2
2572,8
2573,7
2574,2
2575,2
2576,1
2577,4
2578,8
2579,4
2580,7
2581,7
2582,3
2583,1
2584,3
2585,4
2586,9
2587,8
2588,7
2589,7
2590,5
2591,3
2592,4
2593,1
2594,1
2595,0
2596,4
2597,0
2598,7
2599,9
2600,0
2601,2
2602,0
2603,7
2604,0
2605,9
2606,7
2607,4
2608,0
2609,4
2610,7
2611,6
2612,1
2613,0
2614,9
2615,4
2616,5
2617,3
2618,7
2619,1
2620,7
2621,6
2622,2
2623,2
2624,2
2625,2
2626,1
2627,0
2628,0
2629,7
2630,2
2631,4
2632,3
2633,2
2634,7
2635,8
2636,4
2637,4
2638,2
2639,2
2640,7
2641,0
2642,7
2643,1
2644,0
2645,1
2646,9
2647,7
2648,0
2649,0
2650,0
2651,1
2652,9
2653,6
2654,8
2655,9
2656,4
2657,4
2658,0
2659,1
2660,6
2661,1
2662,4
2663,4
2664,2
2665,8
2666,4
2667,4
2668,9
2669,7
2670,4
2671,0
2672,7
2673,8
2674,4
2675,6
2676,7
2677,1
2678,3
2679,4
2680,0
2681,0
2682,2
2683,3
2684,2
2685,0
2686,7
2687,0
2688,1
2689,1
2690,9
2691,0
2692,7
2693,0
2694,9
2695,1
2696,7
2697,2
2698,4
2699,2
2700,1
2701,4
2702,3
2703,0
2704,2
2705,1
2706,9
2707,5
2708,7
2709,2
2710,1
2711,9
2712,4
2713,1
2714,1
2715,0
2716,6
2717,9
2718,7
2719,0
2720,8
2721,9
2722,4
2723,7
2724,4
2725,8
2726,8
2727,0
2728,0
2729,8
2730,4
2731,4
2732,4
2733,4
2734,7
2735,2
2736,3
2737,4
2738,4
2739,0
2740,4
2741,0
2742,3
2743,0
2744,0
2745,1
2746,7
2747,2
2748,3
2749,1
2750,0
2751,0
2752,0
2753,2
2754,0
2755,1
2756,0
2757,8
2758,0
2759,0
2760,0
2761,4
2762,4
2763,9
2764,8
2765,1
2766,0
2767,9
2768,2
2769,0
2770,7
2771,6
2772,0
2773,7
2774,3
2775,5
2776,0
2777,9
2778,4
2779,1
2780,8
2781,9
2782,7
2783,7
2784,4
2785,4
2786,4
2787,0
2788,7
2789,4
2790,0
2791,1
2792,1
2793,7
2794,3
2795,4
2796,9
2797,2
2798,0
2799,7
2800,7
2801,8
2802,0
2803,1
2804,0
2805,1
2806,3
2807,7
2808,2
2809,0
2810,0
2811,0
2812,9
2813,3
2814,4
2815,9
2816,4
2817,2
2818,7
2819,8
2820,0
2821,4
2822,1
2823,2
2824,4
2825,4
2826,7
2827,4
2828,7
2829,2
2830,1
2831,9
2832,9
2833,4
2834,6
2835,1
2836,1
2837,0
2838,9
2839,7
2840,7
2841,4
2842,6
2843,1
2844,2
2845,2
2846,3
2847,4
2848,0
2849,3
2850,9
2851,0
2852,4
2853,4
2854,7
2855,0
2856,4
2857,4
2858,4
2859,4
2860,0
2861,8
2862,0
2863,3
2864,1
2865,9
2866,9
2867,7
2868,4
2869,1
2870,0
2871,9
2872,2
2873,1
2874,9
2875,4
2876,3
2877,8
2878,7
2879,7
2880,2
2881,4
2882,4
2883,0
2884,7
2885,9
2886,4
2887,4
2888,0
2889,7
2890,3
2891,7
2892,4
2893,2
2894,3
2895,4
2896,7
2897,2
2898,4
2899,4
2900,0
2901,1
2902,4
2903,0
2904,0
2905,7
2906,8
2907,7
2908,7
2909,0
2910,2
2911,1
2912,4
2913,0
2914,7
2915,0
2916,4
2917,2
2918,9
2919,7
2920,2
2921,5
2922,4
2923,7
2924,6
2925,2
2926,9
2927,2
2928,5
2929,1
2930,0
2931,4
2932,0
2933,0
2934,4
2935,3
2936,2
2937,8
2938,3
2939,4
2940,8
2941,0
2942,0
2943,2
2944,0
2945,0
2946,7
2947,4
2948,4
2949,9
2950,2
2951,8
2952,8
2953,8
2954,4
2955,4
2956,3
2957,4
2958,4
2959,8
2960,4
2961,4
2962,2
2963,0
2964,9
2965,0
2966,2
2967,4
2968,4
2969,4
2970,4
2971,7
2972,7
2973,6
2974,2
2975,0
2976,4
2977,9
2978,4
2979,0
2980,4
2981,9
2982,3
2983,0
2984,9
2985,4
2986,0
2987,9
2988,6
2989,9
2990,4
2991,4
2992,2
2993,4
2994,1
2995,9
2996,0
