Id,Category
1448,2
1449,5
1450,8
1451,4
1452,0
1453,6
1454,8
1455,8
1456,8
1457,0
1458,8
1459,4
1460,4
1461,8
1462,4
1463,8
1464,4
1465,4
1466,5
1467,3
1468,3
1469,2
1470,8
1471,4
1472,2
1473,7
1474,9
1475,4
1476,5
1477,4
1478,4
1479,8
1480,2
1481,8
1482,3
1483,1
1484,3
1485,4
1486,4
1487,4
1488,9
1489,4
1490,9
1491,8
1492,0
1493,4
1494,1
1495,3
1496,0
1497,0
1498,4
1499,2
1500,4
1501,1
1502,2
1503,0
1504,3
1505,7
1506,8
1507,2
1508,2
1509,1
1510,1
1511,8
1512,3
1513,2
1514,4
1515,2
1516,4
1517,0
1518,4
1519,0
1520,4
1521,1
1522,4
1523,8
1524,2
1525,2
1526,2
1527,1
1528,3
1529,2
1530,8
1531,1
1532,4
1533,4
1534,4
1535,1
1536,8
1537,5
1538,4
1539,5
1540,4
1541,8
1542,2
1543,8
1544,7
1545,6
1546,1
1547,3
1548,4
1549,8
1550,8
1551,1
1552,2
1553,3
1554,1
1555,4
1556,7
1557,5
1558,2
1559,2
1560,8
1561,2
1562,4
1563,4
1564,6
1565,2
1566,4
1567,3
1568,4
1569,8
1570,0
1571,8
1572,8
1573,1
1574,2
1575,2
1576,7
1577,4
1578,3
1579,1
1580,8
1581,1
1582,0
1583,8
1584,8
1585,2
1586,4
1587,8
1588,8
1589,4
1590,3
1591,5
1592,2
1593,8
1594,2
1595,1
1596,4
1597,2
1598,4
1599,0
1600,6
1601,1
1602,7
1603,4
1604,7
1605,1
1606,2
1607,4
1608,5
1609,2
1610,4
1611,7
1612,2
1613,5
1614,7
1615,2
1616,3
1617,1
1618,0
1619,8
1620,4
1621,4
1622,0
1623,8
1624,1
1625,0
1626,8
1627,0
1628,0
1629,2
1630,1
1631,0
1632,4
1633,1
1634,4
1635,1
1636,4
1637,1
1638,8
1639,1
1640,4
1641,5
1642,4
1643,2
1644,4
1645,4
1646,8
1647,4
1648,1
1649,1
1650,1
1651,1
1652,4
1653,2
1654,7
1655,3
1656,2
1657,8
1658,0
1659,0
1660,7
1661,3
1662,0
1663,2
1664,3
1665,2
1666,0
1667,4
1668,4
1669,9
1670,4
1671,4
1672,4
1673,4
1674,4
1675,4
1676,8
1677,8
1678,4
1679,4
1680,8
1681,1
1682,1
1683,8
1684,1
1685,9
1686,1
1687,4
1688,0
1689,4
1690,2
1691,4
1692,8
1693,5
1694,4
1695,4
1696,0
1697,3
1698,9
1699,8
1700,4
1701,2
1702,4
1703,4
1704,4
1705,2
1706,2
1707,6
1708,8
1709,8
1710,4
1711,4
1712,4
1713,1
1714,4
1715,2
1716,2
1717,4
1718,8
1719,8
1720,9
1721,4
1722,8
1723,4
1724,0
1725,3
1726,2
1727,9
1728,6
1729,8
1730,8
1731,3
1732,9
1733,4
1734,0
1735,4
1736,9
1737,2
1738,2
1739,0
1740,2
1741,4
1742,0
1743,4
1744,4
1745,8
1746,4
1747,1
1748,8
1749,4
1750,2
1751,8
1752,1
1753,4
1754,1
1755,7
1756,4
1757,0
1758,8
1759,7
1760,8
1761,4
1762,0
1763,4
1764,0
1765,4
1766,8
1767,4
1768,4
1769,1
1770,0
1771,4
1772,4
1773,8
1774,2
1775,4
1776,4
1777,4
1778,4
1779,8
1780,6
1781,4
1782,9
1783,4
1784,4
1785,4
1786,2
1787,4
1788,7
1789,1
1790,1
1791,0
1792,1
1793,8
1794,3
1795,1
1796,4
1797,8
1798,0
1799,1
1800,4
1801,9
1802,0
1803,4
1804,1
1805,4
1806,1
1807,4
1808,3
1809,4
1810,2
1811,4
1812,9
1813,2
1814,4
1815,8
1816,4
1817,4
1818,4
1819,8
1820,3
1821,4
1822,4
1823,8
1824,8
1825,4
1826,1
1827,9
1828,2
1829,1
1830,4
1831,1
1832,8
1833,4
1834,1
1835,1
1836,4
1837,1
1838,2
1839,8
1840,2
1841,2
1842,4
1843,2
1844,1
1845,2
1846,4
1847,4
1848,3
1849,0
1850,8
1851,8
1852,4
1853,7
1854,4
1855,3
1856,1
1857,1
1858,8
1859,4
1860,4
1861,1
1862,4
1863,2
1864,2
1865,1
1866,4
1867,4
1868,1
1869,4
1870,3
1871,4
1872,0
1873,2
1874,2
1875,4
1876,2
1877,8
1878,4
1879,8
1880,8
1881,3
1882,4
1883,2
1884,8
1885,2
1886,4
1887,3
1888,4
1889,0
1890,8
1891,4
1892,4
1893,1
1894,8
1895,6
1896,2
1897,4
1898,1
1899,4
1900,1
1901,6
1902,4
1903,8
1904,4
1905,5
1906,8
1907,4
1908,1
1909,3
1910,3
1911,2
1912,4
1913,8
1914,2
1915,4
1916,9
1917,4
1918,3
1919,4
1920,4
1921,5
1922,8
1923,9
1924,3
1925,4
1926,5
1927,3
1928,8
1929,1
1930,4
1931,4
1932,3
1933,1
1934,1
1935,0
1936,4
1937,4
1938,4
1939,4
1940,3
1941,4
1942,8
1943,4
1944,8
1945,6
1946,5
1947,4
1948,8
1949,2
1950,4
1951,2
1952,3
1953,0
1954,2
1955,9
1956,1
1957,4
1958,4
1959,1
1960,8
1961,2
1962,8
1963,2
1964,4
1965,4
1966,4
1967,4
1968,4
1969,4
1970,3
1971,3
1972,4
1973,0
1974,5
1975,7
1976,1
1977,0
1978,8
1979,4
1980,4
1981,8
1982,7
1983,8
1984,4
1985,1
1986,5
1987,3
1988,9
1989,4
1990,8
1991,7
1992,4
1993,4
1994,2
1995,9
1996,4
1997,4
1998,8
1999,1
2000,2
2001,9
2002,8
2003,4
2004,2
2005,3
2006,4
2007,1
2008,3
2009,1
2010,8
2011,5
2012,8
2013,4
2014,4
2015,2
2016,2
2017,4
2018,8
2019,1
2020,4
2021,8
2022,2
2023,4
2024,0
2025,1
2026,4
2027,4
2028,8
2029,7
2030,4
2031,4
2032,4
2033,3
2034,0
2035,4
2036,0
2037,2
2038,4
2039,4
2040,4
2041,4
2042,0
2043,4
2044,4
2045,4
2046,4
2047,4
2048,0
2049,8
2050,2
2051,2
2052,2
2053,2
2054,0
2055,1
2056,9
2057,8
2058,4
2059,4
2060,1
2061,8
2062,1
2063,8
2064,1
2065,6
2066,3
2067,4
2068,0
2069,8
2070,6
2071,2
2072,5
2073,2
2074,1
2075,8
2076,4
2077,4
2078,4
2079,1
2080,4
2081,2
2082,4
2083,4
2084,8
2085,7
2086,0
2087,2
2088,4
2089,1
2090,4
2091,8
2092,1
2093,1
2094,8
2095,8
2096,4
2097,8
2098,4
2099,1
2100,4
2101,2
2102,4
2103,1
2104,0
2105,6
2106,1
2107,3
2108,8
2109,1
2110,8
2111,8
2112,4
2113,3
2114,3
2115,2
2116,8
2117,4
2118,1
2119,4
2120,8
2121,8
2122,4
2123,8
2124,8
2125,2
2126,4
2127,8
2128,6
2129,4
2130,2
2131,2
2132,4
2133,7
2134,6
2135,1
2136,4
2137,3
2138,4
2139,2
2140,8
2141,9
2142,1
2143,2
2144,4
2145,0
2146,2
2147,1
2148,4
2149,4
2150,1
2151,6
2152,4
2153,0
2154,1
2155,8
2156,8
2157,8
2158,4
2159,8
2160,4
2161,4
2162,0
2163,4
2164,3
2165,1
2166,5
2167,4
2168,4
2169,0
2170,1
2171,3
2172,1
2173,4
2174,4
2175,8
2176,4
2177,2
2178,8
2179,9
2180,4
2181,2
2182,8
2183,4
2184,4
2185,2
2186,1
2187,8
2188,8
2189,8
2190,2
2191,3
2192,0
2193,5
2194,3
2195,4
2196,8
2197,3
2198,4
2199,3
2200,4
2201,8
2202,1
2203,4
2204,4
2205,2
2206,1
2207,2
2208,9
2209,4
2210,2
2211,4
2212,8
2213,4
2214,1
2215,8
2216,3
2217,1
2218,0
2219,0
2220,2
2221,9
2222,1
2223,4
2224,4
2225,8
2226,0
2227,1
2228,1
2229,0
2230,1
2231,2
2232,1
2233,0
2234,8
2235,4
2236,8
2237,4
2238,1
2239,0
2240,9
2241,4
2242,9
2243,8
2244,3
2245,4
2246,2
2247,8
2248,6
2249,9
2250,9
2251,3
2252,4
2253,3
2254,2
2255,2
2256,3
2257,4
2258,1
2259,7
2260,8
2261,2
2262,8
2263,8
2264,9
2265,8
2266,5
2267,4
2268,3
2269,8
2270,0
2271,1
2272,4
2273,4
2274,1
2275,4
2276,3
2277,4
2278,1
2279,4
2280,1
2281,8
2282,8
2283,6
2284,2
2285,9
2286,3
2287,8
2288,0
2289,4
2290,9
2291,9
2292,8
2293,2
2294,4
2295,4
2296,4
2297,8
2298,9
2299,5
2300,7
2301,4
2302,4
2303,3
2304,4
2305,4
2306,4
2307,0
2308,8
2309,4
2310,4
2311,8
2312,8
2313,2
2314,6
2315,2
2316,4
2317,0
2318,4
2319,0
2320,4
2321,4
2322,3
2323,4
2324,8
2325,4
2326,4
2327,8
2328,4
2329,2
2330,4
2331,4
2332,4
2333,9
2334,7
2335,5
2336,9
2337,9
2338,1
2339,8
2340,1
2341,4
2342,4
2343,8
2344,3
2345,4
2346,4
2347,8
2348,9
2349,8
2350,4
2351,4
2352,9
2353,2
2354,8
2355,2
2356,3
2357,8
2358,4
2359,1
2360,4
2361,4
2362,2
2363,4
2364,0
2365,4
2366,1
2367,8
2368,4
2369,4
2370,7
2371,8
2372,0
2373,4
2374,5
2375,8
2376,8
2377,6
2378,4
2379,3
2380,1
2381,1
2382,0
2383,2
2384,2
2385,0
2386,2
2387,1
2388,1
2389,4
2390,8
2391,8
2392,4
2393,2
2394,2
2395,4
2396,2
2397,1
2398,0
2399,6
2400,4
2401,4
2402,1
2403,4
2404,3
2405,7
2406,2
2407,8
2408,8
2409,4
2410,4
2411,0
2412,3
2413,4
2414,4
2415,0
2416,4
2417,4
2418,2
2419,7
2420,4
2421,4
2422,6
2423,4
2424,1
2425,1
2426,1
2427,4
2428,4
2429,0
2430,3
2431,2
2432,3
2433,8
2434,5
2435,2
2436,4
2437,4
2438,0
2439,8
2440,3
2441,2
2442,8
2443,9
2444,4
2445,3
2446,8
2447,4
2448,8
2449,8
2450,4
2451,8
2452,3
2453,3
2454,9
2455,8
2456,3
2457,1
2458,2
2459,4
2460,4
2461,4
2462,8
2463,8
2464,0
2465,4
2466,3
2467,3
2468,3
2469,8
2470,4
2471,4
2472,2
2473,8
2474,4
2475,4
2476,1
2477,1
2478,6
2479,8
2480,8
2481,4
2482,3
2483,4
2484,4
2485,4
2486,0
2487,1
2488,3
2489,4
2490,9
2491,3
2492,0
2493,0
2494,6
2495,0
2496,1
2497,8
2498,5
2499,8
2500,3
2501,2
2502,9
2503,4
2504,8
2505,5
2506,4
2507,4
2508,2
2509,4
2510,8
2511,1
2512,4
2513,4
2514,3
2515,5
2516,0
2517,4
2518,4
2519,6
2520,4
2521,4
2522,4
2523,8
2524,8
2525,1
2526,9
2527,8
2528,4
2529,7
2530,3
2531,2
2532,7
2533,4
2534,4
2535,8
2536,4
2537,1
2538,4
2539,4
2540,6
2541,0
2542,0
2543,4
2544,2
2545,4
2546,2
2547,8
2548,8
2549,6
2550,4
2551,9
2552,6
2553,3
2554,5
2555,9
2556,4
2557,4
2558,8
2559,4
2560,4
2561,4
2562,2
2563,3
2564,8
2565,8
2566,4
2567,8
2568,4
2569,1
2570,2
2571,2
2572,8
2573,4
2574,2
2575,1
2576,1
2577,4
2578,3
2579,4
2580,7
2581,4
2582,3
2583,1
2584,6
2585,4
2586,9
2587,8
2588,4
2589,1
2590,5
2591,3
2592,4
2593,1
2594,4
2595,0
2596,4
2597,8
2598,4
2599,8
2600,8
2601,2
2602,0
2603,7
2604,0
2605,3
2606,3
2607,4
2608,5
2609,4
2610,6
2611,4
2612,1
2613,0
2614,9
2615,4
2616,8
2617,2
2618,7
2619,1
2620,7
2621,4
2622,2
2623,8
2624,2
2625,9
2626,1
2627,0
2628,8
2629,4
2630,2
2631,4
2632,3
2633,2
2634,4
2635,8
2636,4
2637,4
2638,2
2639,2
2640,7
2641,8
2642,4
2643,1
2644,0
2645,1
2646,9
2647,7
2648,0
2649,9
2650,9
2651,1
2652,9
2653,4
2654,1
2655,9
2656,4
2657,4
2658,0
2659,1
2660,6
2661,6
2662,4
2663,4
2664,2
2665,8
2666,4
2667,1
2668,2
2669,4
2670,4
2671,8
2672,7
2673,9
2674,4
2675,4
2676,4
2677,7
2678,3
2679,4
2680,8
2681,5
2682,8
2683,3
2684,2
2685,0
2686,4
2687,8
2688,5
2689,1
2690,8
2691,8
2692,4
2693,0
2694,2
2695,7
2696,4
2697,2
2698,4
2699,2
2700,1
2701,4
2702,3
2703,1
2704,9
2705,1
2706,2
2707,5
2708,7
2709,2
2710,1
2711,9
2712,4
2713,4
2714,6
2715,3
2716,4
2717,9
2718,4
2719,8
2720,8
2721,8
2722,4
2723,4
2724,4
2725,8
2726,8
2727,0
2728,0
2729,8
2730,4
2731,4
2732,4
2733,4
2734,4
2735,2
2736,3
2737,4
2738,4
2739,8
2740,4
2741,0
2742,3
2743,0
2744,0
2745,1
2746,4
2747,8
2748,8
2749,1
2750,5
2751,0
2752,2
2753,8
2754,8
2755,1
2756,9
2757,8
2758,2
2759,0
2760,0
2761,4
2762,4
2763,8
2764,8
2765,1
2766,0
2767,8
2768,2
2769,0
2770,7
2771,4
2772,8
2773,4
2774,3
2775,5
2776,8
2777,8
2778,4
2779,1
2780,8
2781,8
2782,4
2783,4
2784,4
2785,4
2786,4
2787,0
2788,4
2789,4
2790,1
2791,1
2792,1
2793,4
2794,2
2795,6
2796,9
2797,2
2798,8
2799,4
2800,7
2801,8
2802,8
2803,1
2804,2
2805,1
2806,6
2807,1
2808,2
2809,8
2810,0
2811,0
2812,3
2813,3
2814,4
2815,9
2816,3
2817,2
2818,4
2819,8
2820,1
2821,4
2822,1
2823,2
2824,4
2825,4
2826,6
2827,4
2828,4
2829,2
2830,5
2831,2
2832,9
2833,4
2834,6
2835,1
2836,1
2837,8
2838,9
2839,4
2840,4
2841,4
2842,6
2843,1
2844,9
2845,2
2846,4
2847,4
2848,0
2849,3
2850,9
2851,8
2852,4
2853,4
2854,4
2855,0
2856,4
2857,4
2858,4
2859,4
2860,0
2861,8
2862,9
2863,3
2864,1
2865,8
2866,9
2867,4
2868,4
2869,1
2870,0
2871,8
2872,8
2873,1
2874,9
2875,4
2876,3
2877,8
2878,4
2879,1
2880,6
2881,4
2882,4
2883,2
2884,5
2885,2
2886,4
2887,4
2888,8
2889,4
2890,3
2891,4
2892,4
2893,2
2894,3
2895,4
2896,4
2897,2
2898,4
2899,4
2900,9
2901,7
2902,4
2903,5
2904,8
2905,4
2906,8
2907,1
2908,4
2909,0
2910,5
2911,1
2912,4
2913,0
2914,4
2915,0
2916,4
2917,2
2918,3
2919,4
2920,5
2921,4
2922,4
2923,1
2924,6
2925,2
2926,9
2927,2
2928,7
2929,1
2930,8
2931,4
2932,0
2933,3
2934,4
2935,8
2936,2
2937,8
2938,3
2939,4
2940,8
2941,0
2942,8
2943,2
2944,8
2945,0
2946,1
2947,4
2948,4
2949,3
2950,8
2951,5
2952,8
2953,8
2954,3
2955,4
2956,3
2957,4
2958,4
2959,8
2960,4
2961,4
2962,2
2963,0
2964,8
2965,0
2966,2
2967,4
2968,4
2969,6
2970,4
2971,3
2972,4
2973,4
2974,2
2975,2
2976,4
2977,9
2978,4
2979,8
2980,4
2981,2
2982,3
2983,0
2984,9
2985,4
2986,0
2987,9
2988,3
2989,9
2990,4
2991,4
2992,8
2993,4
2994,6
2995,8
2996,8
